DateUTC,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2023-01-04 01:00:00,0.6254897526255547,5392.6,793.61,7767.7475,3913.24,6822.95,6592.52,44362.9975,3600.08,828.2,21123.0,9706.5,50418.0,,1479.98,4178.0,1375.0,3977.5625,3233.345,19203.0,1043.15,425.27,557.0,395.0,261.09,752.0,10343.3275,18035.57,16085.46,5220.7,5015.5,3552.0,16889.0,1104.49,2458.0,885.29
2023-01-04 02:00:00,0.6206031139331676,5327.9,772.03,7648.6625,3956.67,7700.62,6463.61,45268.755,3684.54,848.7,20600.0,9721.5,48000.0,,1506.62,4127.0,1357.75,3927.3575,3072.605,18948.0,1054.81,419.1825,567.0,396.0,245.64,700.0,10282.435,18015.24,16102.2,4985.7,5092.5,3353.0,16884.0,1102.72,2458.0,820.67
2023-01-04 03:00:00,0.6303763913179419,5468.3,0.0,7689.86,4096.19,7749.66,6625.73,47043.875,3713.19,891.3,20545.0,9995.0,47131.0,,1569.85,4239.0,1378.5,4054.695,3006.57,19191.0,1117.15,428.565,606.0,417.0,244.82,698.0,10292.9125,18144.75,16582.54,4881.7,5242.25,3303.0,16873.0,1145.55,2527.0,790.72
2023-01-04 04:00:00,0.6890160556265876,6030.2,857.91,8066.21,4567.22,6935.09,7215.34,49862.6825,3836.4,977.8,21108.0,10642.0,49182.0,,1654.95,4603.0,1489.0,4357.0,2942.2,20576.0,1293.85,456.565,699.0,474.0,241.91,712.0,10610.4475,18419.95,17476.7,4846.0,5619.0,3405.0,17514.0,1261.65,2637.0,790.92
2023-01-04 05:00:00,0.8502751324753635,6800.5,1072.63,8789.5525,5076.47,7748.69,8331.38,55842.52,4252.15,1079.6,23481.0,10944.0,53995.0,,1798.45,5133.0,1747.5,4924.685,3000.685,23986.0,1480.84,511.84,818.0,543.0,276.23,758.0,11613.04,19477.8,20125.34,4949.8,6196.25,3625.0,19001.0,1514.12,2925.0,864.45
2023-01-04 06:00:00,1.0897204284023336,7521.5,1286.04,9438.3925,5441.16,7100.26,8852.41,60130.755,4796.51,1179.1,26550.0,11211.0,58572.0,,1910.7,5645.0,1932.0,5245.345,3231.075,27682.0,1614.23,569.01,923.0,643.0,325.62,790.0,12819.515,20708.64,22094.41,5375.0,6690.0,3885.0,20325.0,1686.21,3085.0,942.25
2023-01-04 07:00:00,1.299845892174981,8029.7,1408.7,10054.69,5557.78,8240.16,8938.52,63172.1325,5065.29,1208.0,28789.0,11223.0,60818.0,,1971.55,6104.0,2064.25,5313.9625,3578.475,31384.0,1685.7,610.8875,955.0,703.0,381.87,863.0,13696.39,21119.4,22771.33,6177.0,6979.25,4132.0,20733.0,1736.93,3219.0,1018.95
2023-01-04 08:00:00,1.3535989177912395,8167.9,1454.52,10326.375,5424.99,8526.3,9018.92,64263.7425,5029.83,1249.9,30096.0,11156.0,61126.0,,1977.07,6176.0,2124.5,5220.1525,3896.69,33040.0,1727.52,625.0,969.0,719.0,398.47,907.0,14343.7325,21369.65,22910.11,6991.3,7102.25,4332.0,20977.0,1766.43,3345.0,1107.1
2023-01-04 09:00:00,1.3145058082521424,8071.6,1472.17,10547.5525,5362.65,8554.79,8944.88,65639.1525,5211.62,1241.3,30200.0,11264.0,61129.0,,1945.93,6165.0,2101.25,5027.925,4138.89,32514.0,1747.17,643.7925,969.0,706.0,401.93,910.0,14634.8575,21151.15,22506.28,7413.6,7119.25,4369.0,21416.0,1731.71,3294.0,1133.62
2023-01-04 10:00:00,1.270526060020658,8003.6,1386.97,10784.24,5254.54,8542.5,8904.55,66926.12,5224.66,1231.6,29575.0,11344.0,61495.0,,1918.59,6148.0,2100.25,4932.925,4263.855,31852.0,1732.23,659.225,959.0,697.0,377.42,903.0,14515.6975,21221.23,22533.29,7331.9,7095.75,4342.0,21515.0,1708.86,3378.0,1118.83
2023-01-04 11:00:00,1.2607527826358838,7807.7,1340.61,10760.925,5198.0,8382.76,8967.89,67166.9575,5126.11,1243.7,29248.0,11311.0,60542.0,,1913.4,6054.0,2071.25,4947.235,4336.98,30754.0,1731.78,658.845,973.0,696.0,373.46,868.0,14452.3725,21219.73,22831.48,7288.4,7124.25,4308.0,21546.0,1703.32,3362.0,1092.41
2023-01-04 12:00:00,1.270526060020658,7724.6,1459.28,10637.355,5152.99,7808.07,9010.03,66016.5975,5088.24,1227.3,29226.0,11345.0,58385.0,,1925.02,5749.0,2015.0,4978.135,4381.52,29763.0,1709.87,644.3775,976.0,698.0,377.41,850.0,14310.02,21311.76,23140.76,7036.0,6989.75,4217.0,21393.0,1672.01,3321.0,1060.55
2023-01-04 13:00:00,1.270526060020658,7722.7,1513.07,10541.44,5223.17,7748.21,8856.25,65124.66,5020.49,1232.7,28780.0,11472.0,58047.0,,1968.05,5709.0,1966.5,5141.53,4384.025,30563.0,1702.2,627.6175,967.0,706.0,371.31,865.0,14246.9225,21213.75,22935.28,6832.3,6918.25,4166.0,21475.0,1587.2,3259.0,1043.94
2023-01-04 14:00:00,1.2900726147902066,7822.8,1565.24,10464.815,5346.03,8011.93,8893.94,64506.97,4927.53,1249.2,27954.0,11688.0,57005.0,,2055.65,5585.0,1948.75,5425.4525,4363.235,31185.0,1720.76,618.4325,993.0,735.0,401.71,897.0,14396.565,21323.49,22886.29,6936.6,6999.75,4173.0,21677.0,1581.78,3212.0,1053.42
2023-01-04 15:00:00,1.3878053886379496,8011.4,1642.94,10548.035,5629.24,7916.99,8816.73,64662.5075,5064.83,1237.5,28000.0,11719.0,55884.0,,2045.71,5933.0,2071.5,5709.9275,4405.335,32473.0,1719.65,618.85,980.0,785.0,407.34,962.0,14774.8425,21378.29,23544.26,6927.9,7369.0,4415.0,21702.0,1642.6,3383.0,1126.54
2023-01-04 16:00:00,1.5295179107171768,8235.5,1656.29,10888.595,5822.38,7415.17,8689.78,66606.78,5280.41,1219.0,28729.0,11773.0,58053.0,,2023.94,6425.0,2254.25,5756.7225,4534.585,34751.0,1681.33,642.5825,963.0,775.0,426.61,1000.0,15624.475,21141.35,23307.13,7056.5,7434.0,4543.0,21667.0,1700.98,3358.0,1173.14
2023-01-04 17:00:00,1.5490644654867254,8046.0,1669.33,10904.6475,5718.46,8258.09,8500.82,66202.0475,5055.41,1191.8,30406.0,11803.0,61480.0,,1996.75,6467.0,2247.75,5698.6325,4859.95,34914.0,1640.18,643.245,933.0,744.0,436.67,982.0,15056.6125,20902.8,22965.64,7439.8,7279.75,4518.0,21104.0,1711.57,3333.0,1159.14
2023-01-04 18:00:00,1.5295179107171768,7647.6,1618.76,10469.5225,5486.9,7559.11,8414.31,64179.3825,4719.98,1153.1,31008.0,11641.0,61655.0,,1922.42,6346.0,2255.0,5640.4275,4859.44,34682.0,1576.26,621.5375,917.0,703.0,436.4,954.0,14418.75,20653.1,22718.68,7963.0,7131.5,4434.0,20786.0,1705.03,3304.0,1160.93
2023-01-04 19:00:00,1.4757648851009182,7156.4,1542.76,9941.6175,5219.78,7951.78,8118.4,60558.085,4490.64,1113.6,31626.0,11317.0,58057.0,,1831.72,5965.0,2201.0,5475.8375,4637.55,32756.0,1494.51,579.225,873.0,651.0,431.0,926.0,13780.2425,20372.68,22195.38,8258.4,6781.5,4392.0,20150.0,1648.6,3176.0,1132.54
2023-01-04 20:00:00,1.3535989177912395,6658.6,1421.28,9412.7925,5039.26,7263.83,7644.04,57448.235,4308.15,1050.7,31195.0,11447.0,54592.0,,1710.12,5543.0,2168.0,5304.265,4407.155,30013.0,1388.53,539.445,806.0,578.0,424.17,907.0,13023.695,19992.28,20734.0,8126.9,6257.0,4315.0,19336.0,1536.6,2986.0,1131.49
2023-01-04 21:00:00,1.1727932861729151,6527.8,1279.89,9331.7375,4657.97,7449.22,7303.35,54776.78,4041.66,982.2,28659.0,11291.0,53974.0,,1604.15,5102.0,2015.75,5073.3625,4158.3,27009.0,1271.11,522.2675,746.0,504.0,407.01,1048.0,12311.325,19620.99,19134.65,7680.8,5818.5,4266.0,18543.0,1429.98,2823.0,1205.28
2023-01-04 22:00:00,0.9480079063231064,6077.0,1104.91,9239.785,4273.13,7370.05,6848.4,51616.8725,3872.15,939.3,26147.0,10943.0,53801.0,,1540.51,4570.0,1807.25,4850.3675,3795.93,24339.0,1206.85,491.9,691.0,451.0,389.17,1035.0,11632.97,19118.27,17774.06,7106.5,5541.0,4309.0,17980.0,1322.18,2688.0,1202.5
2023-01-04 23:00:00,0.7867488294743306,5737.0,1030.03,8548.905,4071.18,7596.86,6527.89,46903.7075,3848.49,913.9,24356.0,10778.0,51377.0,,1501.51,4174.0,1601.0,4502.21,3549.38,22448.0,1167.2,455.98,653.0,420.0,354.32,930.0,11074.1225,18634.35,16696.98,6402.2,5329.0,4224.0,17595.0,1205.45,2565.0,1106.06
2023-01-05 00:00:00,0.6890160556265876,5501.4,900.37,8107.4225,3926.9,7316.68,6522.78,44801.2025,3795.56,903.7,22652.0,10642.0,49718.0,,1476.03,4088.0,1471.25,4265.1275,3359.0,20857.0,1146.91,437.8025,639.0,404.0,308.94,808.0,10552.6575,18326.88,16136.44,5737.2,5245.0,3951.0,17188.0,1154.34,2434.0,961.28
2023-01-05 01:00:00,0.6450363073951033,5406.8,951.63,7770.0875,3877.82,7102.01,6383.89,44862.3475,3717.06,905.3,21456.0,10566.0,49000.0,,1476.73,3969.0,1402.0,4068.0,3205.175,20013.0,1136.18,426.9725,625.0,398.0,268.6,709.0,10301.6,18183.19,15887.1,5320.3,5204.0,3667.0,17031.0,1121.67,2441.0,856.31
2023-01-05 02:00:00,0.635263030010329,5331.9,953.93,7612.88,3927.65,7420.49,6289.99,45252.455,3687.4,910.4,20896.0,10714.0,46517.0,,1503.94,3939.0,1377.75,3990.2125,3106.105,19646.0,1136.27,423.6925,638.0,396.0,255.33,655.0,10219.13,18035.52,15933.7,5075.2,5219.5,3481.0,17216.0,1143.28,2404.0,798.23
2023-01-05 03:00:00,0.6401496687027162,5440.7,145.57,7667.89,4082.67,7525.67,6473.65,46332.645,3708.98,941.0,20784.0,10969.0,45388.0,,1551.9,4075.0,1403.5,4086.6725,3003.77,20020.0,1185.11,431.165,669.0,414.0,246.22,645.0,10241.0225,18049.04,16210.35,4967.5,5397.5,3415.0,17004.0,1157.74,2463.0,765.49
2023-01-05 04:00:00,0.7134492490885234,5947.4,1137.51,8145.145,4465.69,7567.01,6992.19,48428.9025,3898.08,1042.3,21353.0,11496.0,47219.0,,1658.74,4444.0,1519.75,4392.805,2944.845,21440.0,1354.39,458.025,767.0,471.0,253.5,658.0,10612.945,18477.77,17076.65,4930.4,5794.25,3487.0,17428.0,1272.07,2588.0,766.85
2023-01-05 05:00:00,0.9235747128611707,6656.3,1144.74,9043.48,4991.29,7188.46,8048.87,53187.13,4307.4,1146.9,23496.0,11845.0,51989.0,,1831.28,5019.0,1785.5,4926.8575,2962.475,25098.0,1513.04,512.545,872.0,541.0,289.24,705.0,11636.3775,19541.39,19507.03,5001.3,6372.25,3739.0,18454.0,1549.08,2866.0,833.58
2023-01-05 06:00:00,1.2216596730967866,7383.2,1767.59,9572.2375,5348.02,8511.38,8525.67,59144.2925,4755.96,1257.9,26589.0,12072.0,57263.0,,1976.24,5505.0,1965.5,5256.075,3209.975,28899.0,1639.76,568.5625,972.0,655.0,329.53,744.0,12614.89,20821.45,21168.25,5441.5,6898.5,4009.0,19934.0,1724.26,3009.0,910.42
2023-01-05 07:00:00,1.368258833868401,7859.2,1693.36,10218.025,5432.25,8741.47,8638.08,61212.5925,4977.4,1291.0,28779.0,12051.0,59367.0,,2018.25,5843.0,2087.5,5389.1,3739.505,32349.0,1665.37,607.5625,1006.0,716.0,387.53,820.0,13607.67,21251.24,22082.19,6240.7,7246.5,4243.0,20598.0,1758.58,3155.0,977.33
2023-01-05 08:00:00,1.3731454725607881,8171.7,1578.29,10446.6125,5211.94,8571.07,8779.05,61852.0475,5006.48,1295.1,30034.0,11924.0,59377.0,,2029.96,5853.0,2155.75,5472.59,4128.4,33903.0,1696.75,623.76,1013.0,739.0,411.62,862.0,14039.7025,21195.47,22574.38,7149.1,7316.25,4324.0,20863.0,1771.8,3283.0,1033.4
2023-01-05 09:00:00,1.3193924469445295,8262.9,1721.84,10460.5025,5002.04,8993.09,8722.3,62308.915,5043.85,1288.7,30082.0,11982.0,59491.0,,2009.91,5758.0,2171.75,5530.4075,4247.22,33049.0,1713.23,636.49,1012.0,750.0,409.54,874.0,13824.505,21285.9,22452.11,7470.5,7247.75,4338.0,20694.0,1780.32,3279.0,1051.83
2023-01-05 10:00:00,1.265639421328271,8333.5,1526.1,10510.24,4843.28,8690.74,8688.73,63751.075,5001.02,1282.0,29439.0,11946.0,59496.0,,2008.05,5737.0,2188.75,5679.2825,4303.105,32133.0,1711.03,649.215,982.0,744.0,389.36,868.0,13443.015,20773.45,22638.33,7369.0,7141.25,4347.0,20536.0,1766.27,3416.0,1020.67
2023-01-05 11:00:00,1.2460928665587223,8183.7,1339.86,10598.69,4815.79,8696.08,8603.51,64051.1075,4952.95,1291.9,28821.0,11796.0,58937.0,,1996.2,5683.0,2181.75,5781.56,4359.47,30904.0,1732.65,643.9075,997.0,746.0,394.52,848.0,13035.5375,20761.36,22567.46,7339.0,7111.75,4219.0,20690.0,1741.14,3376.0,977.31
2023-01-05 12:00:00,1.265639421328271,7977.7,1515.64,10519.9425,4796.99,8587.99,8567.93,62206.1575,4902.15,1299.9,28603.0,11705.0,56787.0,,1982.84,5514.0,2127.5,5706.475,4416.155,30423.0,1725.28,631.445,997.0,746.0,385.12,820.0,13132.96,20615.93,22592.73,7090.5,6985.5,4188.0,20584.0,1697.78,3286.0,941.72
2023-01-05 13:00:00,1.2754126987130452,7885.4,1595.46,10359.33,4862.9,8291.87,8376.44,60743.1475,4900.8,1312.5,27985.0,11736.0,56593.0,,2011.77,5642.0,2088.5,5644.35,4416.155,31045.0,1739.08,619.96,991.0,741.0,381.47,824.0,13548.7025,20568.17,22336.38,6913.5,7005.75,4111.0,20609.0,1649.65,3236.0,926.33
2023-01-05 14:00:00,1.2949592534825938,7837.1,1137.75,10589.3425,4991.2,7807.61,8403.72,59735.325,4844.45,1334.2,27284.0,11901.0,55796.0,,2085.91,5767.0,2068.5,5678.9175,4368.335,31744.0,1738.53,607.175,1009.0,748.0,391.34,870.0,13983.3825,20973.34,22292.48,6982.5,7115.25,4238.0,21022.0,1649.62,3182.0,958.07
2023-01-05 15:00:00,1.3731454725607881,7952.6,1330.8,10482.4675,5402.92,7988.1,8475.98,59898.4075,5016.29,1333.7,27239.0,11838.0,54647.0,,2072.06,6126.0,2165.75,5780.58,4379.805,32565.0,1739.71,608.8975,1015.0,778.0,425.99,948.0,14707.065,21116.04,22887.23,6998.2,7522.5,4488.0,21279.0,1714.81,3307.0,1054.84
2023-01-05 16:00:00,1.5197446333324025,8129.7,1449.34,10885.075,5701.8,8250.38,8483.1,61939.8075,5234.49,1309.8,27524.0,11703.0,57005.0,,2035.23,6614.0,2309.25,5747.185,4563.6,34749.0,1700.09,635.5675,1000.0,761.0,453.2,992.0,15608.4025,20942.78,22844.46,7110.1,7585.0,4659.0,21206.0,1751.29,3279.0,1116.66
2023-01-05 17:00:00,1.539291188101951,7951.4,1352.9,10862.6175,5593.91,8332.28,8356.32,61616.1175,5036.95,1290.8,28578.0,11705.0,60285.0,,2005.05,6612.0,2281.5,5672.1725,4810.505,34926.0,1648.59,641.0425,968.0,732.0,455.19,975.0,15012.9775,20571.12,22555.5,7434.4,7467.25,4692.0,20757.0,1757.03,3242.0,1110.76
2023-01-05 18:00:00,1.5197446333324025,7548.8,1224.52,10525.52,5393.5,8167.35,8305.53,59456.6925,4698.58,1249.0,28623.0,11534.0,60581.0,,1938.67,6515.0,2273.75,5600.255,4724.22,34608.0,1586.84,620.3175,935.0,695.0,454.26,952.0,14399.0525,20278.33,22317.48,7949.2,7276.75,4652.0,20000.0,1721.5,3192.0,1124.99
2023-01-05 19:00:00,1.4611049690237567,7033.5,1136.41,9894.43,5164.26,7766.29,8004.45,56191.045,4459.63,1217.3,28796.0,11191.0,57058.0,,1841.86,6108.0,2208.75,5411.7325,4573.7,32577.0,1520.64,577.7075,882.0,648.0,450.42,918.0,13736.695,20036.49,21640.33,8278.4,6936.25,4513.0,19278.0,1667.88,3088.0,1110.71
2023-01-05 20:00:00,1.338939001714078,6503.1,1664.3,9382.865,5018.93,7469.0,7562.17,52655.5925,4248.77,1144.1,28566.0,11388.0,53796.0,,1723.76,5618.0,2174.75,5268.46,4366.98,29900.0,1420.4,540.0875,816.0,585.0,440.45,901.0,12984.585,19796.74,20382.91,8148.2,6385.75,4453.0,18733.0,1540.12,2922.0,1131.39
2023-01-05 21:00:00,1.1483600927109794,6435.8,1295.46,9327.95,4658.23,7359.24,7210.26,49841.9525,3998.81,1075.2,26832.0,11163.0,53531.0,,1601.39,5188.0,2023.25,5063.17,4133.43,27137.0,1315.19,524.685,749.0,513.0,425.34,1049.0,12186.15,19433.73,18985.2,7715.0,5911.75,4426.0,18076.0,1448.93,2772.0,1209.77
2023-01-05 22:00:00,0.933347990245945,5989.1,1223.29,8993.5025,4022.12,8051.27,6784.16,46586.32,3801.24,1025.4,24923.0,10808.0,53546.0,,1531.07,4725.0,1828.75,4808.54,3790.36,24725.0,1249.57,492.065,696.0,452.0,409.28,1060.0,11469.8275,18847.32,17757.59,7094.6,5569.0,4400.0,17568.0,1315.88,2665.0,1204.48
2023-01-05 23:00:00,0.7720889133971691,5690.6,1036.07,8378.1325,3789.41,7333.24,6525.71,43968.9625,3696.92,1005.8,23215.0,10516.0,50841.0,,1503.5,4350.0,1628.25,4536.535,3555.095,22405.0,1217.91,460.5675,658.0,411.0,364.75,957.0,10941.4875,18335.69,16702.44,6420.8,5368.75,4260.0,17350.0,1262.55,2510.0,1111.18
2023-01-06 00:00:00,0.6890160556265876,5418.1,939.57,7954.335,3680.11,7277.87,6575.37,42102.6725,3642.05,1001.7,21625.0,10350.0,49457.0,,1489.7,4216.0,1487.75,4319.0525,3348.845,20863.0,1202.11,439.495,643.0,391.0,317.13,840.0,10542.5075,18091.0,16097.53,5748.3,5211.75,3957.0,17102.0,1193.72,2412.0,965.95
2023-01-06 01:00:00,0.6499229460874905,5272.0,885.92,7685.4725,3606.56,7246.04,6398.12,41591.83,3651.28,998.2,20245.0,10290.0,48775.0,,1488.38,4046.0,1406.5,4108.1325,3203.02,19918.0,1178.39,423.9425,628.0,382.0,284.01,738.0,10280.43,18051.56,15639.19,5282.0,5173.0,3662.0,16827.0,1173.79,2413.0,860.52
2023-01-06 02:00:00,0.6401496687027162,5118.6,866.43,7591.605,3627.58,7162.32,6328.79,42400.305,3690.68,997.9,19507.0,10246.0,46641.0,,1510.67,3929.0,1370.75,4041.045,3094.375,19469.0,1211.46,419.955,644.0,379.0,266.5,681.0,10135.0775,18069.94,15489.41,5087.8,5229.5,3454.0,16693.0,1175.24,2352.0,795.85
2023-01-06 03:00:00,0.6499229460874905,5168.9,865.58,7678.2525,3769.52,6995.56,6465.39,43894.0175,3695.15,1038.7,19015.0,10349.0,45825.0,,1586.35,3940.0,1377.5,4149.22,3016.25,19480.0,1274.4,431.3575,684.0,396.0,261.74,664.0,10153.8125,18047.18,15436.01,4966.1,5388.75,3393.0,16731.0,1214.56,2370.0,770.47
2023-01-06 04:00:00,0.7232225264732977,5362.8,938.98,7969.135,4233.39,7398.76,6980.09,45962.5075,3931.17,1109.7,19025.0,10561.0,47788.0,,1667.69,4061.0,1436.0,4458.9725,3020.37,20026.0,1440.98,456.6,779.0,447.0,273.78,676.0,10495.55,18537.94,15445.06,4916.6,5745.0,3517.0,16731.0,1334.07,2378.0,774.7
2023-01-06 05:00:00,0.9138014354763964,5590.3,1095.54,8760.6825,4676.23,7407.87,7990.09,50012.14,4278.5,1210.0,19447.0,10623.0,52492.0,,1822.44,4253.0,1551.25,5029.855,3059.36,21520.0,1623.1,507.525,892.0,512.0,301.6,710.0,11365.8175,19728.84,15695.7,5033.6,6274.25,3736.0,17127.0,1624.18,2446.0,847.13
2023-01-06 06:00:00,1.2167730344043994,5999.1,1290.22,9336.4175,4890.01,7484.04,8487.57,53818.055,4870.93,1301.0,20457.0,10913.0,57665.0,,1971.23,4375.0,1630.25,5314.56,3313.07,22833.0,1758.71,568.9875,990.0,617.0,339.06,717.0,12474.74,21100.42,15925.75,5471.4,6657.75,3955.0,17681.0,1754.99,2516.0,919.15
2023-01-06 07:00:00,1.3487122790988524,6366.2,1436.15,9998.7325,4715.09,7938.28,8600.42,56503.9325,5223.23,1337.1,20912.0,10962.0,59616.0,,2044.98,4448.0,1758.75,5300.27,3782.395,24086.0,1858.33,606.8775,1034.0,683.0,383.76,776.0,13575.79,21789.08,16611.6,6308.8,6730.25,4294.0,18206.0,1806.36,2675.0,980.78
2023-01-06 08:00:00,1.338939001714078,6663.1,1458.37,10456.395,4368.52,8313.67,8615.16,58195.31,5169.69,1330.8,22099.0,11051.0,60033.0,,2045.16,4500.0,1862.75,5183.9,4149.11,25583.0,1904.59,622.555,1043.0,708.0,411.13,811.0,13849.9125,21741.26,17728.69,7229.6,6595.25,4341.0,18409.0,1779.89,2802.0,1038.13
2023-01-06 09:00:00,1.2460928665587223,6772.9,1420.22,10556.455,4221.69,8246.63,8588.73,59976.6575,5175.22,1336.8,23132.0,11159.0,60318.0,,2040.82,4559.0,1910.0,5204.9125,4268.86,26114.0,1918.67,639.36,1036.0,720.0,414.45,814.0,13093.2325,21803.76,18527.23,7557.7,6433.75,4381.0,18922.0,1728.42,2854.0,1050.26
2023-01-06 10:00:00,1.2216596730967866,6722.4,1396.44,10732.655,4045.57,8186.23,8579.55,61307.28,5060.07,1321.1,23339.0,11240.0,60134.0,,2027.26,4656.0,1934.5,5215.62,4298.515,26746.0,1934.09,653.1675,1014.0,730.0,410.22,822.0,12181.7675,21483.35,19026.94,7526.6,6390.0,4442.0,19335.0,1683.25,2983.0,1043.83
2023-01-06 11:00:00,1.1972264796348508,6474.0,1352.46,10692.1075,4121.74,7804.42,8666.53,61219.8375,4942.63,1321.7,23148.0,11197.0,59216.0,,2016.04,4588.0,1916.25,5190.505,4299.22,26762.0,1944.62,654.2125,1018.0,733.0,402.94,814.0,12004.94,21220.98,19197.26,7505.0,6426.25,4421.0,19702.0,1671.09,2921.0,1004.44
2023-01-06 12:00:00,1.202113118327238,6306.6,1384.76,10636.52,4272.05,8045.66,8669.58,59560.6275,4805.94,1320.4,23227.0,11214.0,57317.0,,2019.38,4352.0,1843.0,5168.77,4312.735,25517.0,1894.59,635.9575,1021.0,731.0,390.83,829.0,12105.62,20876.42,19479.7,7332.0,6351.75,4411.0,19552.0,1597.8,2860.0,963.8
2023-01-06 13:00:00,1.2314329504815609,6195.0,1380.08,10439.3925,4549.19,7788.82,8459.0,58384.705,4595.8,1334.9,22882.0,11393.0,56937.0,,2069.96,4449.0,1784.5,5299.1675,4326.01,25172.0,1832.19,622.025,1007.0,735.0,396.42,866.0,12897.105,20797.37,19335.16,7208.4,6365.0,4343.0,19716.0,1561.72,2814.0,935.52
2023-01-06 14:00:00,1.2509795052511095,6327.4,1379.21,10301.005,4873.18,7420.33,8508.07,57316.355,4681.13,1362.5,21869.0,11629.0,55930.0,,2127.31,4637.0,1771.75,5515.5875,4305.31,25641.0,1845.96,608.0875,1033.0,754.0,394.41,921.0,13494.9,20845.59,19172.99,7263.2,6555.5,4352.0,20133.0,1593.61,2774.0,941.57
2023-01-06 15:00:00,1.3535989177912395,6668.3,1441.63,10340.7975,5275.92,7583.11,8528.37,57837.655,4808.43,1357.2,21769.0,11675.0,54534.0,,2115.28,5101.0,1878.25,5760.31,4357.985,26319.0,1879.28,611.1975,1034.0,800.0,416.87,997.0,14244.7325,20813.36,19651.31,7233.8,7010.5,4536.0,20105.0,1684.44,2940.0,1033.7
2023-01-06 16:00:00,1.5148579946400154,7070.3,1520.48,10780.535,5515.9,7755.74,8411.5,59599.835,5059.09,1324.7,22809.0,11588.0,56603.0,,2085.91,5638.0,2070.25,5782.5875,4503.065,28668.0,1830.6,633.2375,1011.0,792.0,448.97,1008.0,15273.77,20572.62,19515.45,7318.1,7103.25,4594.0,19834.0,1766.72,2932.0,1110.31
2023-01-06 17:00:00,1.5295179107171768,7054.8,1451.19,10619.5625,5394.59,7832.68,8150.63,60375.8575,4876.4,1286.5,24947.0,11660.0,59304.0,,2048.78,5712.0,2077.5,5703.7525,4771.895,29660.0,1776.55,633.11,976.0,780.0,451.92,934.0,14730.5775,20245.0,19382.9,7609.4,7028.5,4422.0,19741.0,1746.09,2919.0,1093.52
2023-01-06 18:00:00,1.5099713559476282,6835.1,1393.26,10206.84,5163.11,7538.92,8022.01,58035.5025,4529.93,1251.7,26111.0,11569.0,59090.0,,1976.81,5652.0,2087.75,5654.9725,4720.415,30195.0,1708.29,615.005,937.0,760.0,445.54,875.0,14093.825,19781.42,19169.26,8020.6,6904.0,4295.0,18995.0,1740.17,2921.0,1106.24
2023-01-06 19:00:00,1.470878246408531,6499.1,1396.3,9754.125,4919.94,7440.25,7679.95,54723.5725,4194.2,1215.2,26755.0,11275.0,56232.0,,1886.63,5489.0,2059.25,5493.3775,4500.11,29109.0,1619.94,577.07,888.0,728.0,444.35,841.0,13462.145,19568.17,18643.81,8178.3,6626.5,4211.0,18301.0,1669.03,2885.0,1087.82
2023-01-06 20:00:00,1.3242790856369167,6140.9,1348.33,9312.345,4833.6,7591.47,7166.69,52412.31,3957.14,1162.8,26979.0,11522.0,53335.0,,1746.54,5171.0,2047.25,5314.8575,4232.17,27529.0,1518.59,536.5475,825.0,683.0,435.92,827.0,12689.0725,19193.89,17902.04,8021.6,6150.0,4199.0,17646.0,1537.42,2760.0,1089.54
2023-01-06 21:00:00,1.1581333700957537,6110.3,1238.48,9151.8825,4574.05,7211.64,6773.13,50132.7625,3799.71,1103.5,25832.0,11408.0,53333.0,,1628.48,4884.0,1950.75,5136.91,4013.25,25483.0,1420.24,518.935,767.0,628.0,413.88,945.0,11909.32,18723.15,17165.96,7599.8,5814.75,4198.0,17328.0,1419.07,2654.0,1131.92
2023-01-06 22:00:00,0.9626678224002678,5736.0,1096.18,8910.21,4283.41,7605.45,6338.96,46630.185,3552.49,1061.2,24008.0,11104.0,53398.0,,1551.76,4452.0,1779.25,4910.14,3757.44,23325.0,1353.11,489.03,711.0,564.0,390.39,955.0,11365.86,18020.19,16117.06,7034.0,5578.5,4200.0,16889.0,1330.08,2539.0,1107.22
2023-01-06 23:00:00,0.7965221068591049,5474.7,907.97,8456.6025,4069.72,7732.03,5941.59,43206.6975,3462.9,1037.9,22584.0,10765.0,50901.0,,1505.81,4125.0,1599.0,4615.4625,3631.695,21268.0,1305.32,458.2675,665.0,529.0,356.06,864.0,10877.495,17559.07,15241.0,6456.6,5378.75,4159.0,16714.0,1282.02,2410.0,1071.49
2023-01-07 00:00:00,0.7134492490885234,5234.0,989.1,8043.59,3963.31,7629.36,5781.23,41191.2325,3416.91,1028.3,21063.0,10610.0,49262.0,,1477.26,4049.0,1457.0,4359.3075,3447.955,19724.0,1274.26,433.4075,646.0,502.0,313.53,759.0,10497.4625,17606.6,14649.41,5814.5,5255.25,3893.0,16251.0,1176.83,2286.0,959.15
2023-01-07 01:00:00,0.6743561395494262,5167.4,870.61,7843.0275,3933.87,7823.83,5752.17,40168.3375,3315.26,1021.4,19973.0,10560.0,48267.0,,1449.7,3905.0,1380.5,4176.8275,3447.955,18772.0,1261.11,419.89,636.0,488.0,279.92,671.0,10173.1575,17503.06,14320.56,5391.4,5193.75,3597.0,15907.0,1153.89,2291.0,848.15
